Store,DayOfWeek,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Weekday,IsWeekend,MonthPart,IsHoliday,DaysBeforeHoliday,DaysAfterHoliday,CompetitionOpenMonths
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,1,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,2,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,3,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,4,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,5,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,6,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,7,5,1,End,0,0.0,0.0,0.0
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,8,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,9,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,10,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,11,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,12,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,13,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,14,5,1,End,0,0.0,0.0,0.0
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,15,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,16,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,17,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,18,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,19,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,20,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,21,5,1,End,0,0.0,0.0,0.0
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,22,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,23,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,24,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,25,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,26,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,27,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,28,5,1,End,0,0.0,0.0,0.0
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,29,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,30,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,3,31,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,1,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,2,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,3,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,4,5,1,End,0,0.0,0.0,0.0
105,7,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,5,6,1,End,0,0.0,0.0,0.0
105,1,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,6,0,0,End,0,0.0,0.0,0.0
105,2,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,7,1,0,End,0,0.0,0.0,0.0
105,3,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,8,2,0,End,0,0.0,0.0,0.0
105,4,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,9,3,0,End,0,0.0,0.0,0.0
105,5,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,10,4,0,End,0,0.0,0.0,0.0
105,6,1,1,0.0,1,a,c,6190.0,,,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2026,4,11,5,1,End,0,0.0,0.0,0.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,1,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,2,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,3,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,4,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,5,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,6,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,7,5,1,End,0,0.0,0.0,23.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,8,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,9,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,10,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,11,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,12,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,13,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,14,5,1,End,0,0.0,0.0,23.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,15,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,16,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,17,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,18,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,19,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,20,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,21,5,1,End,0,0.0,0.0,23.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,22,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,23,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,24,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,25,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,26,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,27,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,28,5,1,End,0,0.0,0.0,23.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,29,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,30,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,3,31,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,1,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,2,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,3,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,4,5,1,End,0,0.0,0.0,23.0
106,7,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,5,6,1,End,0,0.0,0.0,23.0
106,1,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,6,0,0,End,0,0.0,0.0,23.0
106,2,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,7,1,0,End,0,0.0,0.0,23.0
106,3,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,8,2,0,End,0,0.0,0.0,23.0
106,4,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,9,3,0,End,0,0.0,0.0,23.0
106,5,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,10,4,0,End,0,0.0,0.0,23.0
106,6,1,1,0.0,1,a,a,1390.0,8.0,2013.0,0,,,,2026,4,11,5,1,End,0,0.0,0.0,23.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,1,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,2,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,3,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,4,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,5,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,6,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,7,5,1,End,0,0.0,0.0,70.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,8,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,9,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,10,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,11,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,12,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,13,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,14,5,1,End,0,0.0,0.0,70.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,15,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,16,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,17,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,18,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,19,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,20,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,21,5,1,End,0,0.0,0.0,70.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,22,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,23,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,24,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,25,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,26,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,27,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,28,5,1,End,0,0.0,0.0,70.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,29,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,30,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,3,31,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,1,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,2,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,3,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,4,5,1,End,0,0.0,0.0,70.0
107,7,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,5,6,1,End,0,0.0,0.0,70.0
107,1,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,6,0,0,End,0,0.0,0.0,70.0
107,2,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,7,1,0,End,0,0.0,0.0,70.0
107,3,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,8,2,0,End,0,0.0,0.0,70.0
107,4,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,9,3,0,End,0,0.0,0.0,70.0
107,5,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,10,4,0,End,0,0.0,0.0,70.0
107,6,1,1,0.0,1,a,a,1930.0,9.0,2009.0,0,,,,2026,4,11,5,1,End,0,0.0,0.0,70.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,1,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,2,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,3,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,4,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,5,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,6,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,7,5,1,End,0,0.0,0.0,142.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,8,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,9,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,10,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,11,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,12,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,13,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,14,5,1,End,0,0.0,0.0,142.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,15,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,16,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,17,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,18,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,19,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,20,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,21,5,1,End,0,0.0,0.0,142.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,22,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,23,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,24,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,25,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,26,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,27,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,28,5,1,End,0,0.0,0.0,142.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,29,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,30,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,3,31,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,1,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,2,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,3,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,4,5,1,End,0,0.0,0.0,142.0
108,7,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,5,6,1,End,0,0.0,0.0,142.0
108,1,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,6,0,0,End,0,0.0,0.0,142.0
108,2,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,7,1,0,End,0,0.0,0.0,142.0
108,3,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,8,2,0,End,0,0.0,0.0,142.0
108,4,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,9,3,0,End,0,0.0,0.0,142.0
108,5,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,10,4,0,End,0,0.0,0.0,142.0
108,6,1,1,0.0,0,d,c,2190.0,9.0,2003.0,0,,,,2026,4,11,5,1,End,0,0.0,0.0,142.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,1,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,2,0,0,End,0,0.0,0.0,56.0
109,2,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,3,1,0,End,0,0.0,0.0,56.0
109,3,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,4,2,0,End,0,0.0,0.0,56.0
109,4,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,5,3,0,End,0,0.0,0.0,56.0
109,5,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,6,4,0,End,0,0.0,0.0,56.0
109,6,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,7,5,1,End,0,0.0,0.0,56.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,8,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,9,0,0,End,0,0.0,0.0,56.0
109,2,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,10,1,0,End,0,0.0,0.0,56.0
109,3,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,11,2,0,End,0,0.0,0.0,56.0
109,4,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,12,3,0,End,0,0.0,0.0,56.0
109,5,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,13,4,0,End,0,0.0,0.0,56.0
109,6,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,14,5,1,End,0,0.0,0.0,56.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,15,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,16,0,0,End,0,0.0,0.0,56.0
109,2,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,17,1,0,End,0,0.0,0.0,56.0
109,3,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,18,2,0,End,0,0.0,0.0,56.0
109,4,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,19,3,0,End,0,0.0,0.0,56.0
109,5,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,20,4,0,End,0,0.0,0.0,56.0
109,6,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,21,5,1,End,0,0.0,0.0,56.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,22,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,23,0,0,End,0,0.0,0.0,56.0
109,2,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,24,1,0,End,0,0.0,0.0,56.0
109,3,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,25,2,0,End,0,0.0,0.0,56.0
109,4,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,26,3,0,End,0,0.0,0.0,56.0
109,5,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,27,4,0,End,0,0.0,0.0,56.0
109,6,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,28,5,1,End,0,0.0,0.0,56.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,29,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,30,0,0,End,0,0.0,0.0,56.0
109,2,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,3,31,1,0,End,0,0.0,0.0,56.0
109,3,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,1,2,0,End,0,0.0,0.0,56.0
109,4,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,2,3,0,End,0,0.0,0.0,56.0
109,5,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,3,4,0,End,0,0.0,0.0,56.0
109,6,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,4,5,1,End,0,0.0,0.0,56.0
109,7,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,5,6,1,End,0,0.0,0.0,56.0
109,1,1,1,0.0,1,a,c,3300.0,11.0,2010.0,0,,,,2026,4,6,0,0,End,0,0.0,0.0,56.0
